"language","item.id","k_Mean","lambda_Mean","start_Mean","k_HDIlow","lambda_HDIlow","start_HDIlow","k_HDIhigh","lambda_HDIhigh","start_HDIhigh","category","item"
"Italian","item_135",1.8515946476,0.14164977402,15.660054241298,0.699287,0.0594802,9.06616,4.67433,0.269759,17.9634,"vehicles","trattore"
"Italian","item_136",7.376685036,0.2378923852,6.300043154944,1.60837,0.0757051,0.00321375,12.7161,0.397057,14.2783,"vehicles","slitta"
"Italian","item_137",9.5376609134,0.5432565794,6.6819723026994,1.54825,0.221011,0.00357286,17.8468,0.826408,14.8416,"vehicles","passeggino"
"Italian","item_138",5.6693110636,0.30291068622,9.376525225667,0.997549,0.101447,0.724296,12.2025,0.514016,17.2277,"vehicles","motocicletta"
"Italian","item_139",3.9904682146,0.13043578892,11.7311778118534,0.85148,0.0194328,1.23773,9.40858,0.275099,18.8388,"vehicles","jeep"
"Italian","item_14",8.3191309076,0.582581286,7.724240384726,0.927611,0.251026,0.00338849,17.5381,0.952872,15.3214,"body_parts","dito"
"Italian","item_140",4.3336606086,0.19728825594,10.64938628252,0.969405,0.0632288,1.07219,9.91422,0.36651,17.526,"vehicles","gru"
"Italian","item_141",6.7138453478,0.34664987702,8.1108329413838,1.20926,0.128935,0.0190903,13.3565,0.559204,15.8318,"vehicles","elicottero"
"Italian","item_142",4.1888890658,0.271686686,10.96120060734,0.764105,0.10088,1.48162,10.5349,0.487099,17.5443,"vehicles","camion"
"Italian","item_143",7.124229547,0.471359944,8.323077464186,0.940798,0.190866,0.166163,15.1726,0.763624,15.8474,"vehicles","bicicletta"
"Italian","item_144",7.2903974516,0.4137667398,7.400373261672,1.06838,0.166863,0.00400933,14.1757,0.655484,15.1409,"vehicles","barca"
"Italian","item_145",4.9216388834,0.26185769054,7.280878357028,0.831552,0.10226,0.00012674,9.30418,0.418658,15.1576,"vehicles","automobile"
"Italian","item_146",10.75395826,0.4944006472,5.10598388518,2.81277,0.241902,0.000784162,17.5888,0.722565,12.3858,"vehicles","autobus"
"Italian","item_147",3.3148440314,0.3108258286,13.2489995761892,0.526532,0.11772,2.99716,10.9673,0.60467,17.9028,"vehicles","aereo"
"Italian","item_148",13.882186792,0.5712945162,5.9456223176708,3.65196,0.263673,0.000935824,23.3988,0.862279,13.653,"animals","zebra"
"Italian","item_149",10.26756705,0.4949579362,6.5962981390766,2.04145,0.218652,8.7516e-05,18.1774,0.75143,14.2159,"animals","zanzara"
"Italian","item_15",12.2771238502,0.7470316302,5.1490554043704,2.87246,0.381877,0.0025186,21.4098,1.10428,12.106,"body_parts","denti"
"Italian","item_150",11.631489838,0.6416878976,6.30723375147,2.59979,0.303527,0.0204328,20.9573,0.963934,13.7427,"animals","uccellino"
"Italian","item_151",9.6178012606,0.5000424118,6.784752563706,1.74798,0.207392,0.00241921,17.6184,0.769372,14.6861,"animals","topo"
"Italian","item_152",16.642961902,0.7497972768,4.845018088657,5.32437,0.414327,0.00143835,26.7104,1.0859,11.7183,"animals","tigre"
"Italian","item_153",8.992404102,0.456379195,5.8555171642792,2.25038,0.211455,0.000172636,15.7984,0.682748,13.4567,"animals","tartaruga"
"Italian","item_154",7.332444402,0.28969819742,9.986426299504,1.39275,0.0752628,0.673074,15.6814,0.524268,18.447,"animals","tacchino"
"Italian","item_155",8.652998056,0.38031421356,10.056443617664,1.72893,0.128312,1.06003,18.5853,0.673694,18.3627,"animals","scoiattolo"
"Italian","item_156",11.61674898,0.5785378776,6.207030566084,2.53667,0.279822,0.0142548,20.2539,0.879592,13.9437,"animals","scimmia"
"Italian","item_157",10.12903174,0.4828102936,6.0133362597234,2.16595,0.214421,0.00141779,17.4616,0.720338,13.7917,"animals","rana"
"Italian","item_158",5.0467429326,0.28052422852,10.49916119262,0.8807,0.100112,1.22358,11.8092,0.502627,17.4874,"animals","pulcino"
"Italian","item_159",11.04027555,0.43032856878,4.757760260768,3.81336,0.222871,0.00232057,17.7821,0.643434,11.7338,"animals","pinguino"
"Italian","item_16",11.42113413,0.34405649538,5.84535230841166,2.68432,0.108239,9.60283e-05,19.3026,0.561289,14.0011,"body_parts","caviglia"
"Italian","item_160",6.6394316748,0.4248648352,8.1392773703794,1.09551,0.179917,0.000126097,13.8215,0.682091,15.2306,"animals","pesciolino"
"Italian","item_161",3.7745346526,0.3332141964,14.836624902624,1.01124,0.146982,5.453,12.8076,0.683453,17.9659,"animals","pecora"
"Italian","item_162",7.7507960752,0.3707761861,6.71466244989,1.64894,0.153368,0.0126375,13.9779,0.573847,14.5565,"animals","papera"
"Italian","item_163",7.1537712736,0.38819391624,7.314961893094,1.30672,0.164861,0.00815173,13.6135,0.611938,14.945,"animals","orso"
"Italian","item_164",4.2547637332,0.2202237021,10.625468050952,0.747425,0.067524,1.22768,10.0862,0.409359,17.9202,"animals","oca"
"Italian","item_165",10.74968923,0.6818035838,7.628157284164,1.60824,0.29472,0.00346147,21.3519,1.06564,15.0952,"animals","mucca"
"Italian","item_166",2.3415412298,0.20999684418,16.02571681922,0.602223,0.0753008,8.0218,7.33654,0.439904,18.8324,"animals","mosca"
"Italian","item_167",6.79807123,0.4159952544,11.313724729292,1.22271,0.159577,1.61056,17.1883,0.747772,17.7991,"animals","maiale"
"Italian","item_168",9.6238531194,0.5750814624,8.009350711238,1.30154,0.236339,0.00404384,18.9291,0.904374,15.5416,"animals","lupo"
"Italian","item_169",14.472014942,0.7579568296,6.031753001762,2.88653,0.344174,0.00388676,25.3399,1.11957,13.6536,"animals","leone"
"Italian","item_17",11.6001212718,0.8119566506,7.614528546258,1.15024,0.32212,0.0227647,24.0962,1.30914,15.2076,"body_parts","capelli"
"Italian","item_170",4.5433341974,0.2286681338,11.55732627536,1.06617,0.0733784,1.81266,11.4404,0.436074,17.9862,"animals","ippopotamo"
"Italian","item_171",7.453835304,0.29613588518,6.33220472816,1.80261,0.120665,0.00784849,12.8429,0.466746,14.3573,"animals","gufo"
"Italian","item_172",13.138464578,0.6041684182,4.944404747114,3.60076,0.332025,0.00563622,21.0116,0.888872,11.9405,"animals","giraffa"
"Italian","item_173",10.4827661208,0.6637463584,5.0704405462656,2.04894,0.326491,0.000387218,18.4372,0.992202,12.079,"animals","gatto"
"Italian","item_174",3.4850247686,0.22477737664,11.829801013646,0.644835,0.0745223,1.85724,9.23082,0.425431,17.8681,"animals","gallo"
"Italian","item_175",7.869410912,0.4586086802,8.206051358946,1.52221,0.193678,0.00996638,15.9536,0.72713,15.1286,"animals","gallina"
"Italian","item_176",12.63764394,0.6165036614,5.611865474244,2.98353,0.288528,0.00186252,21.119,0.896325,13.0403,"animals","formica"
"Italian","item_177",6.0740453806,0.26232057262,7.78110755460844,1.25963,0.103741,0.0419092,11.5774,0.445666,16.0139,"animals","foca"
"Italian","item_178",7.5965765606,0.42797233568,7.5848433304196,1.13887,0.167314,0.0414993,14.8495,0.67987,15.5825,"animals","farfalla"
"Italian","item_179",11.94909762,0.6238428972,5.137994882318,3.55213,0.329958,0.00208812,20.0907,0.90136,12.1573,"animals","elefante"
"Italian","item_18",11.072088966,0.6298362402,7.199363571292,1.96391,0.283535,0.00346109,20.9383,0.96779,14.9367,"body_parts","braccio"
"Italian","item_180",13.744015532,0.5624718674,5.6540934843842,4.17034,0.290989,0.00413261,22.9835,0.849791,12.9375,"animals","cucciolo"
"Italian","item_181",6.2627262498,0.36554910236,10.719452839427,1.15838,0.140371,1.15025,15.2824,0.655269,17.6232,"animals","coniglio"
"Italian","item_182",11.123902286,0.584069429,7.760780491,1.98328,0.236632,0.0404835,21.4008,0.916768,15.6101,"animals","coccodrillo"
"Italian","item_183",9.162393736,0.33342466676,7.13705692925608,1.64032,0.108524,0.00172036,16.3076,0.550553,15.9994,"animals","cerbiatto"
"Italian","item_184",7.2435746928,0.5408485132,9.689426186638,0.824638,0.225674,0.919585,17.6804,0.951354,17.1912,"animals","cavallo"
"Italian","item_185",8.360659118,0.34041381362,7.720484906126,1.82109,0.127173,0.00686164,15.5857,0.558731,15.9128,"animals","capra"
"Italian","item_186",12.7199067768,0.846315575,5.811674995294,1.8793,0.385879,0.00295093,23.552,1.27891,13.3179,"animals","cane"
"Italian","item_187",6.337626292,0.32302123802,10.80075733974,1.37072,0.121623,1.53484,14.6677,0.576702,17.8394,"animals","asino"
"Italian","item_188",6.7467269626,0.34215364352,6.5050060808618,1.33374,0.147779,0.000213429,12.0858,0.530053,14.2186,"animals","ape"
"Italian","item_189",11.036619122,0.5166751249,6.739249138057,2.50024,0.237864,0.000439752,19.7822,0.806843,14.7433,"animals","animale"
"Italian","item_19",15.117743752,0.9690522908,5.600455403906,2.22641,0.460055,0.00502396,27.4879,1.49484,13.0495,"body_parts","bocca"
"Italian","item_190",5.0254167014,0.15446628832,7.596761545951,0.888227,0.0245751,0.000850325,9.37433,0.277236,17.0645,"animals","agnello"
"Italian","item_191",0.68932473898,0.026915189483,7.02649332962514,0.143391,0.00152125,8.48427e-05,1.4045,0.0581691,15.8243,"sounds","tuttu"
"Italian","item_192",0.71565974342,0.055145824044,6.408603901946,0.0841938,0.00759236,0.00513991,1.53701,0.104741,14.9949,"sounds","muh"
"Italian","item_193",1.811183385,0.05940154513,5.313346234796,0.442292,0.0134202,0.00215026,3.25551,0.111417,12.8066,"sounds","grr"
"Italian","item_194",1.9896010088,0.12386382656,8.148254338594,0.270763,0.0335781,0.0179592,4.26956,0.218289,16.4654,"sounds","coccode"
"Italian","item_195",1.775078056,0.10701842633,8.6400611990242,0.265362,0.0258602,0.0380015,3.85735,0.191895,16.779,"sounds","qua_qua"
"Italian","item_196",0.72413272778,0.090779602306,6.491960697282,0.0486737,0.0195153,0.0019129,1.77922,0.168142,15.2542,"sounds","miao"
"Italian","item_197",1.5157201544,0.069816955398,6.052816118731,0.27446,0.0175734,0.000899015,2.80625,0.125791,14.1855,"sounds","ih_oh"
"Italian","item_198",0.9027854062,0.0180611882616,5.184313459454,0.241982,0.000447459,0.00406537,1.69921,0.0425529,12.7222,"sounds","clop_clop"
"Italian","item_199",1.0511991298,0.056289046522,8.42963879313,0.170795,0.00938834,0.00487978,2.31119,0.11186,16.8475,"sounds","cip_cip"
"Italian","item_2",8.040967756,0.562342476,9.07211147036,0.915198,0.21923,0.3814,18.368,0.937848,16.5627,"body_parts","orecchio"
"Italian","item_20",8.71079021,0.4240079482,7.178483760224,1.4563,0.167855,0.00574191,15.8868,0.667941,15.1288,"clothing","vestito"
"Italian","item_200",0.2580349698,0.0018765179402914,4.595102167334,0.0872411,1.43601e-07,0.00325872,0.462817,0.00649011,11.6378,"sounds","brum_brum"
"Italian","item_201",1.3178503914,0.10967673468,11.4244620174848,0.150987,0.0285121,1.36232,3.65546,0.215957,17.9822,"sounds","beh_beh"
"Italian","item_202",0.094134788624,0.01894339322254,5.7850794521652,0.0108223,3.57542e-05,0.00515232,0.268931,0.0500361,14.1282,"sounds","bau_bau"
"Italian","item_203",5.7209649392,0.2882853848,7.690392883662,1.01369,0.111104,0.0489536,11.0557,0.47211,15.6309,"body_parts","organo_genitale_maschile"
"Italian","item_204",10.6426897796,0.6595453566,6.5201598122274,1.87446,0.315338,0.000745437,20.1738,1.01537,13.8715,"body_parts","pancia"
"Italian","item_205",3.9517227768,0.34682356042,10.800839581654,0.517878,0.140522,1.44664,10.5635,0.61457,17.4559,"body_parts","piede"
"Italian","item_206",8.7641991026,0.5407463924,8.787560662992,1.30996,0.235235,0.112631,18.9285,0.904479,15.9792,"body_parts","sederino"
"Italian","item_207",3.2293565302,0.16123891102,8.3653117013854,0.531532,0.0498944,0.000801487,6.54207,0.279977,16.1576,"body_parts","seno"
"Italian","item_208",6.8777270004,0.35395776086,12.43284409145,1.13389,0.104606,1.59621,18.15,0.693797,19.364,"body_parts","spalla"
"Italian","item_209",5.4178297738,0.4058869196,10.51669848193,0.729022,0.164001,1.34712,13.7059,0.724095,17.4917,"body_parts","testa"
"Italian","item_21",9.072758262,0.464649275,7.0744849609508,1.78476,0.195217,0.000417484,16.9974,0.727596,14.9686,"clothing","tuta"
"Italian","item_210",7.9008672094,0.43849103728,7.817571033836,1.18808,0.177731,0.00153146,15.5414,0.705789,15.5997,"body_parts","unghie"
"Italian","item_211",10.2107369256,0.5185468064,6.9037075371784,1.87859,0.216342,0.000746912,18.6152,0.802115,15.0234,"household","asciugamano"
"Italian","item_212",7.447410792,0.28066933612,4.822223664058,2.34699,0.139609,0.00231562,12.1466,0.438299,11.8804,"household","aspirapolvere"
"Italian","item_213",5.1622617134,0.30773866462,5.954177996868,0.831421,0.137959,0.00133381,9.43406,0.483722,13.8789,"household","biberon"
"Italian","item_214",10.3328161254,0.7017508026,8.54208821306,1.05944,0.27379,0.120003,22.4909,1.16188,16.2387,"household","bicchiere"
"Italian","item_215",8.846409902,0.5202886628,8.11932926528,1.4248,0.209262,0.00954925,17.976,0.818551,15.5652,"household","bottiglia"
"Italian","item_216",11.908281842,0.6636796348,9.83480024516,1.83856,0.238595,0.876687,26.3728,1.10813,17.7043,"household","candeline"
"Italian","item_217",4.8557516178,0.22734579122,11.484069148452,0.841118,0.055429,1.34186,11.8837,0.441929,18.6152,"household","cestino"
"Italian","item_218",8.7818844216,0.5659285994,7.179807462044,1.20053,0.247155,0.00566292,17.2605,0.882491,14.9469,"household","chiave"
"Italian","item_219",3.3706631832,0.23799025232,5.92309952669,0.414422,0.0929393,0.00217974,6.62432,0.384809,14.0166,"household","ciuccio"
"Italian","item_22",10.873677252,0.4579403912,8.173588162942,2.27258,0.163463,0.00600486,20.8829,0.741865,16.4805,"clothing","stivali"
"Italian","item_220",13.091106646,0.6799639066,6.6501536327176,2.30945,0.328044,0.000196748,23.146,1.03991,14.2472,"household","colori"
"Italian","item_221",8.895128807,0.5328802142,7.028499061177,1.48371,0.243704,0.000413255,16.8797,0.829953,14.4971,"household","coltello"
"Italian","item_222",8.60648285,0.40365197938,9.192009686808,1.62769,0.138828,0.00115161,18.0073,0.681026,16.8992,"household","coperchio"
"Italian","item_223",13.090635762,0.6888222164,6.598153068158,2.72763,0.3227,0.00384509,23.3493,1.03572,14.1475,"household","coperta"
"Italian","item_224",6.9756259166,0.4857065244,8.6857116016762,0.904279,0.202578,0.00968665,15.3479,0.808211,15.9631,"household","cucchiaio"
"Italian","item_225",12.063488954,0.6904253664,7.8563693921,1.75324,0.28177,0.0603568,23.6421,1.08854,15.6193,"household","cuscino"
"Italian","item_226",3.9659075744,0.29022771348,14.06152943229,1.06651,0.120328,4.2695,12.1895,0.582165,17.9692,"household","dentifricio"
"Italian","item_227",15.176379714,0.7227983102,6.72278860594,3.61997,0.345032,0.0132043,27.0332,1.09188,14.2868,"household","disegno"
"Italian","item_228",5.0394632148,0.313916949,12.25875181946,1.00746,0.113899,2.1791,13.8751,0.609161,17.9434,"household","fazzoletto"
"Italian","item_229",7.092529496,0.4372246792,10.526525947654,1.39643,0.179145,1.36158,17.0084,0.760742,17.4086,"household","forbici"
"Italian","item_23",10.37280224,0.4540954462,4.7245719467868,3.76966,0.250781,0.0016902,17.1136,0.671205,11.3418,"clothing","sciarpa"
"Italian","item_230",10.270342592,0.6196347748,6.765753866256,1.848,0.271188,0.0183614,19.3504,0.929346,14.2933,"household","forchetta"
"Italian","item_231",8.607570274,0.4411649494,8.580271834106,1.50588,0.157897,0.012413,17.4665,0.71146,16.3049,"household","fotografia"
"Italian","item_232",4.8349990234,0.2947019924,11.989083860064,1.03351,0.116174,2.11282,12.9772,0.560729,17.8334,"household","giornale"
"Italian","item_233",3.9115445666,0.34730746274,11.55908309008,0.56374,0.136989,2.02524,11.0567,0.633865,17.688,"household","luce"
"Italian","item_234",10.7226437968,0.6273028262,5.95761397266,1.85795,0.289531,0.00253639,19.1007,0.93521,13.5696,"household","libro"
"Italian","item_235",6.432328252,0.3341387945,10.0603507678404,1.23814,0.120977,1.03018,14.4176,0.582257,17.6361,"household","martello"
"Italian","item_236",4.5664254288,0.3960997736,11.280165849744,0.497017,0.152959,1.88299,12.632,0.715258,17.6152,"household","matita/penna"
"Italian","item_237",6.721828086,0.4424714146,12.778843506042,1.75646,0.194181,3.12022,18.2562,0.810508,17.798,"household","medicina"
"Italian","item_238",7.5885535228,0.4311374628,8.772163739936,1.12414,0.184759,0.0163587,15.8076,0.7207,15.9384,"household","musica"
"Italian","item_239",7.9106349036,0.5021103742,9.604707414326,1.23172,0.207375,0.685009,17.947,0.845975,16.8655,"household","ombrello"
"Italian","item_24",3.2807143836,0.30137224218,6.844919875732,0.199898,0.114304,0.00157877,7.12122,0.504916,15.2994,"clothing","scarpe"
"Italian","item_240",2.8076113654,0.24943657918,12.758121471828,0.418237,0.0954752,2.27888,8.99285,0.50212,17.9529,"household","orologio"
"Italian","item_241",11.504394716,0.5536598964,6.9180155107002,2.47491,0.243115,0.00516505,20.6902,0.847094,14.4561,"household","pentola"
"Italian","item_242",5.760748863,0.37274917316,10.49871770929,0.932054,0.149228,1.23765,14.3153,0.67159,17.6266,"household","pettine"
"Italian","item_243",7.563845015,0.37201421974,8.3553932556074,1.37003,0.139575,0.00570747,15.0063,0.615777,16.0509,"household","pianta"
"Italian","item_244",6.9855286322,0.4988283064,9.716657709164,1.0138,0.206976,1.14878,16.5663,0.856874,17.0432,"household","piatto"
"Italian","item_245",2.159198918,0.10723280092,16.880874681454,0.582669,0.0223023,7.00658,7.31212,0.292049,19.9695,"household","sacchetto"
"Italian","item_246",8.4041478754,0.5352846414,8.583436715394,1.22344,0.218569,0.0180242,17.9752,0.869471,15.7357,"household","sapone"
"Italian","item_247",11.581922026,0.583992975,8.6696723492732,1.61654,0.217314,0.006105,23.1671,0.959459,16.8218,"household","scatola"
"Italian","item_248",8.5904907788,0.5233768908,8.179079042714,1.31746,0.209299,0.0660444,17.704,0.832436,15.663,"household","scopa"
"Italian","item_249",5.7322891462,0.31638427236,12.1352609259,1.06304,0.101967,1.88451,15.0762,0.610385,18.6405,"household","secchio"
"Italian","item_25",8.887949014,0.555437943,9.366755972746,1.35586,0.212394,0.617593,20.0349,0.929761,16.8204,"clothing","pigiama"
"Italian","item_250",22.542371738,0.8243142998,3.238104450812,11.2078,0.493418,0.00186943,33.2594,1.12611,8.50675,"household","shampoo"
"Italian","item_251",7.1158070146,0.4204934721,7.982628672624,0.96531,0.156475,0.0312451,14.3116,0.668108,15.8553,"household","soldi"
"Italian","item_252",4.2610317494,0.320047488,13.410544970562,1.00222,0.131908,3.93224,12.4998,0.612193,17.8476,"household","spazzolino_da_denti"
"Italian","item_253",9.112988622,0.5059087912,9.607525186074,1.70557,0.201233,0.844957,20.2651,0.853721,17.2107,"household","specchio"
"Italian","item_254",7.854289906,0.32217600136,7.549425501204,1.67453,0.115141,0.00901989,14.4978,0.521287,15.5049,"household","straccio"
"Italian","item_255",4.0864057682,0.2496065805,8.8788188431066,0.55448,0.0869001,0.254555,8.83507,0.422435,16.6413,"household","tappo"
"Italian","item_256",10.153782826,0.5194393902,6.437982099094,1.85605,0.235558,0.00199928,18.0593,0.799481,14.136,"household","tazza"
"Italian","item_257",10.615273594,0.6410137918,6.628149652844,1.79466,0.296992,0.0039298,19.8281,0.973216,13.9932,"household","telefono"
"Italian","item_258",7.50850589,0.4198497038,12.338186807906,1.36637,0.146204,1.82,20.0539,0.810504,18.8455,"household","termometro"
"Italian","item_259",11.09041211,0.47466559286,8.666069432052,2.05994,0.155987,0.0133262,21.7853,0.775455,16.8702,"household","termosifone"
"Italian","item_26",9.434120182,0.4279524896,5.5479574423952,2.58157,0.208201,0.000286576,16.0591,0.638693,12.8492,"clothing","pantofole"
"Italian","item_260",3.8202642674,0.24400816482,12.774346634602,0.960616,0.0948349,3.14697,10.6826,0.474294,17.9024,"household","vasino"
"Italian","item_261",8.898644026,0.425273242,7.70818803941,1.71366,0.178054,0.00765497,16.834,0.680873,15.3154,"furniture_rooms","armadio"
"Italian","item_262",4.5700794892,0.32726135988,10.3502120688,0.647958,0.126876,1.42006,11.231,0.572508,17.4106,"furniture_rooms","bagno"
"Italian","item_263",6.0872962346,0.29128596376,8.38940365968,1.15328,0.109356,0.0331135,12.1057,0.485507,16.0765,"furniture_rooms","bid"
"Italian","item_264",9.801296692,0.5638013874,9.407030581472,1.87299,0.233946,0.785932,21.6831,0.933553,16.8667,"furniture_rooms","camera"
"Italian","item_265",8.772576544,0.3049673419,6.134844944,2.42525,0.110432,0.00237751,15.0919,0.482372,14.0914,"furniture_rooms","cantina"
"Italian","item_266",5.976632152,0.33927505956,10.21898279044,1.11538,0.126493,1.24403,13.5649,0.589334,17.3214,"furniture_rooms","cassetto"
"Italian","item_267",8.173500824,0.581084723,11.722683446928,1.35361,0.238999,2.26664,21.9215,1.04656,17.8433,"furniture_rooms","cucina"
"Italian","item_268",4.992320027,0.18059020104,5.071935780314,1.65843,0.0716674,0.00145239,8.52166,0.286963,12.4264,"furniture_rooms","culla"
"Italian","item_269",8.702895212,0.5219823258,9.444243719188,1.48046,0.203103,0.702117,19.3978,0.86561,16.9295,"furniture_rooms","divano"
"Italian","item_27",6.3173652754,0.4413568514,11.41409857328,1.05291,0.17948,1.84307,16.6089,0.798114,17.7249,"clothing","pantaloni"
"Italian","item_270",8.5455120672,0.498337834,8.797774818006,1.55868,0.205459,0.191784,18.1353,0.814471,15.9834,"furniture_rooms","doccia"
"Italian","item_271",7.319092438,0.3160627938,7.55954551278,1.73406,0.123502,0.0143127,13.9696,0.512576,15.448,"furniture_rooms","ferro_da_stiro"
"Italian","item_272",9.513879756,0.5327188118,8.55090009834,1.72302,0.214306,0.0154422,19.8899,0.8638,16.0008,"furniture_rooms","finestra"
"Italian","item_273",3.3570493734,0.19915145534,11.00140726418,0.694692,0.0724906,1.63661,8.23595,0.365573,17.5726,"furniture_rooms","fon"
"Italian","item_274",8.617947608,0.4597648248,9.1093777157,1.55005,0.183043,0.276497,18.2811,0.769148,16.5308,"furniture_rooms","forno"
"Italian","item_275",8.48943228,0.4651290432,9.23150870246,1.69173,0.195721,0.175948,18.2711,0.774082,16.1007,"furniture_rooms","frigorifero"
"Italian","item_276",10.188559276,0.4996243172,7.940086156062,2.14948,0.225168,0.00306949,19.5711,0.804766,15.3565,"furniture_rooms","lavandino"
"Italian","item_277",2.5490187586,0.18651936394,14.604596136698,0.705746,0.0680823,4.44585,8.29277,0.386538,17.9843,"furniture_rooms","lavatrice"
"Italian","item_278",11.994118102,0.8453756072,8.274342680068,1.38972,0.348114,0.0025178,25.6133,1.36342,15.4947,"furniture_rooms","letto"
"Italian","item_279",5.2570877164,0.27975812002,8.967429447096,0.886721,0.0907387,0.427255,11.0024,0.462502,16.9569,"furniture_rooms","muro"
"Italian","item_28",5.4184346074,0.4203988942,10.834947722596,0.67434,0.161069,1.54184,14.2557,0.745721,17.4517,"clothing","pannolino"
"Italian","item_280",11.61882961,0.4507372854,5.507276752526,3.33278,0.21438,0.00263599,18.8064,0.668943,12.8776,"furniture_rooms","poltrona"
"Italian","item_281",6.735323319,0.4556184696,8.805013802646,0.88598,0.177659,0.169393,14.7509,0.744712,16.1733,"furniture_rooms","porta"
"Italian","item_282",5.1218578676,0.26843176346,12.9176653836023,1.15659,0.0900854,2.3301,13.9389,0.536116,18.7098,"furniture_rooms","quadro"
"Italian","item_283",7.022859778,0.37791689274,9.295484729634,1.2015,0.143472,0.340313,14.963,0.643238,16.8453,"furniture_rooms","radio"
"Italian","item_284",8.92908838,0.31768252654,7.428514633056,1.81627,0.102115,0.0112859,16.2668,0.533251,16.1569,"furniture_rooms","registratore"
"Italian","item_285",5.815384793,0.23529413424,10.52964310826,1.40618,0.0761851,1.10935,12.706,0.431949,17.565,"furniture_rooms","salotto"
"Italian","item_286",7.5089545506,0.4374567362,8.81620950792,1.20331,0.166602,0.0245717,15.8816,0.715695,16.0254,"furniture_rooms","scala"
"Italian","item_287",6.166634081,0.459474525,10.64168797112,0.877815,0.194624,1.71906,15.5509,0.812256,17.511,"furniture_rooms","sedia"
"Italian","item_288",5.0216838736,0.29024845798,10.44806692652,0.967997,0.104631,1.13966,11.9682,0.519827,17.4572,"furniture_rooms","seggiolone"
"Italian","item_289",13.816101456,0.560736089,4.022248151678,5.51739,0.317524,0.00486917,21.0833,0.789365,10.3025,"furniture_rooms","tappeto"
"Italian","item_29",6.32020189,0.4136062062,8.762344850242,1.02472,0.164292,0.356981,13.5332,0.673162,16.0151,"clothing","occhiali"
"Italian","item_290",8.6972927152,0.5163574526,8.45946324548,1.35386,0.220194,0.222482,17.6562,0.828028,15.898,"furniture_rooms","tavolo"
"Italian","item_291",10.185166344,0.593095376,7.78699153669,1.80484,0.265516,0.00489362,20.1589,0.9308,15.0292,"furniture_rooms","televisione/TV"
"Italian","item_292",6.9254992666,0.28133899744,10.1406830430058,1.2179,0.0716064,0.993377,14.8842,0.509203,18.7187,"furniture_rooms","terrazza"
"Italian","item_293",9.307480466,0.4147948696,6.54510654373952,2.1284,0.184575,8.72366e-05,16.3945,0.640442,14.3229,"furniture_rooms","vasca_da_bagno"
"Italian","item_294",10.721154496,0.6091135982,6.8109668007068,1.85976,0.278758,0.000625794,19.9015,0.935271,14.3469,"outside","albero"
"Italian","item_295",9.593110528,0.533602643,8.084431726948,1.70722,0.218643,0.00746197,19.0225,0.83462,15.3635,"outside","altalena"
"Italian","item_296",11.436674394,0.546395487,5.80124844778,2.64894,0.250671,0.0111988,19.507,0.805278,13.4582,"outside","ascensore"
"Italian","item_297",11.231290024,0.480090812,7.5917226727298,2.7069,0.20566,0.000265829,20.6257,0.749746,15.2012,"outside","bandiera"
"Italian","item_298",5.1931778732,0.29866249362,15.4335454599,0.74296,0.0686188,3.8986,16.9753,0.685032,20.6769,"outside","benzina"
"Italian","item_299",7.467707514,0.3779130291,8.179803799814,1.43886,0.150241,0.0597202,14.7308,0.612482,15.5678,"outside","campana"
"Italian","item_3",4.4026463458,0.24283721018,9.784902665512,0.725696,0.0852868,0.840706,10.0728,0.439328,17.5096,"body_parts","ombelico"
"Italian","item_30",12.505193848,0.6122488504,5.68942567202,2.86802,0.303227,0.00177044,20.8838,0.899717,12.904,"clothing","mutande"
"Italian","item_300",7.727430345,0.474282842,9.938391442418,1.32307,0.177741,0.825242,18.1731,0.814628,17.2139,"outside","cielo"
"Italian","item_301",9.33281444,0.5005353508,7.3924340625182,1.74798,0.232937,0.000814291,17.5736,0.790984,14.7846,"outside","erba"
"Italian","item_302",4.5747617058,0.4122100776,12.6438566139978,0.740183,0.169699,2.70843,14.0154,0.772253,17.8027,"outside","fiore"
"Italian","item_303",9.15061157,0.4868145578,7.753357903194,1.86065,0.212139,0.00927601,17.8696,0.765799,15.0578,"outside","foglia"
"Italian","item_304",12.820252074,0.5672673236,6.06998256087,3.45324,0.259947,0.0161812,21.7111,0.829899,13.5879,"outside","fontana"
"Italian","item_305",3.827733078,0.27203500684,14.46165975714,0.704854,0.0935563,3.19161,13.4777,0.615461,18.9279,"outside","fumo"
"Italian","item_306",5.4719345596,0.25349038732,10.55669660215,1.24798,0.0829694,1.22409,12.4697,0.458117,17.7912,"outside","garage"
"Italian","item_307",7.1100967426,0.4741144798,8.052550655552,1.00122,0.202076,0.0471359,14.7733,0.760435,15.4572,"outside","luna"
"Italian","item_308",6.63464173,0.23362836282,8.095180212624,1.45427,0.0692398,0.00477567,12.5798,0.403319,16.0981,"outside","nebbia"
"Italian","item_309",7.645793574,0.3871173734,7.18198955695056,1.46044,0.173075,0.0176915,14.1009,0.61184,14.7438,"outside","neve"
"Italian","item_31",9.035224752,0.43270756066,7.709349169904,1.39302,0.146059,0.00647808,17.026,0.67921,16.0122,"clothing","maglione"
"Italian","item_310",6.2655329116,0.35130163996,11.921729036506,0.916412,0.100759,1.40566,16.7736,0.691737,18.8576,"outside","nuvola"
