"language","item.id","k_Mean","lambda_Mean","start_Mean","k_HDIlow","lambda_HDIlow","start_HDIlow","k_HDIhigh","lambda_HDIhigh","start_HDIhigh","category","item"
"Italian","item_476",20.887102244,1.0060778226,5.5971491121806,3.47592,0.348557,0.000693703,38.3245,1.65704,13.4676,"action_words","saltare"
"Italian","item_477",16.233343074,0.7094505121,5.091519399915,2.54969,0.233235,0.000821599,29.0855,1.21793,12.4385,"action_words","salutare"
"Italian","item_478",16.0055849374,0.600012136,6.1237093598618,1.91091,0.0586171,0.000212362,32.7461,1.18121,14.7546,"action_words","sbrigarsi"
"Italian","item_479",17.545859462,0.72509528268,4.9525459786778,3.09092,0.209094,0.0174662,31.6343,1.24003,12.3958,"action_words","scappare"
"Italian","item_48",18.799407934,0.85862994,5.79298697183,2.43154,0.281721,0.00274211,35.0749,1.50744,13.8106,"food_drink","zucchine"
"Italian","item_480",15.1070601024,0.7556896433,5.650743571428,2.14956,0.263333,0.00199984,28.0369,1.27712,13.5384,"action_words","scendere"
"Italian","item_481",14.6511851326,0.7328637696,5.4084363853226,2.07276,0.263333,0.00864486,26.8174,1.23359,13.112,"action_words","scrivere"
"Italian","item_482",16.25725132,0.80911583,4.935530554625,2.88357,0.313929,0.000330335,28.7941,1.30157,12.1487,"action_words","sedersi"
"Italian","item_483",14.6225016982,0.64686541592,6.319802269936,1.54608,0.117199,0.00438727,28.1142,1.13541,15.275,"action_words","sentire"
"Italian","item_484",19.23949076,0.9379816158,5.9982761341846,2.12601,0.286234,0.000308433,35.7451,1.56589,14.3018,"action_words","soffiare"
"Italian","item_485",9.0382418812,0.348255610142,6.4914397507182,1.148,0.0493997,0.000502321,18.5757,0.695932,15.1458,"action_words","spazzare"
"Italian","item_486",19.093514154,0.9979994668,6.97415900216,1.85388,0.271373,0.00022029,37.5519,1.68845,15.4512,"action_words","spegnere"
"Italian","item_487",19.0328886498,0.8756060932,6.1774535089574,1.97034,0.213156,0.000334667,35.9374,1.50931,14.9447,"action_words","spingere"
"Italian","item_488",13.4017005182,0.6129418865,5.202861708686,2.09662,0.200915,0.00193608,24.2632,1.04294,12.6792,"action_words","sporcarsi"
"Italian","item_489",17.472166648,0.73377180568,5.939814510088,2.42296,0.181533,0.00017852,32.9225,1.2975,14.2542,"action_words","sputare"
"Italian","item_49",17.095981236,0.91105902,5.0208765724846,3.05551,0.377424,0.00597402,30.5681,1.47237,12.5108,"food_drink","zucchero"
"Italian","item_490",16.6983985024,0.72391746142,6.4534532539876,1.25464,0.14275,0.0067363,32.4082,1.31957,15.3907,"action_words","stare"
"Italian","item_491",17.391040718,0.68969220962,6.0319375826,2.05161,0.113524,0.00378713,34.4057,1.28884,14.6091,"action_words","strappare"
"Italian","item_492",21.001022858,0.9337425786,5.10096470407656,3.33255,0.310055,8.00028e-05,37.5011,1.54704,12.6522,"action_words","svegliarsi"
"Italian","item_493",17.343717362,0.7849196673,5.6702033829924,2.0221,0.255203,0.000716206,31.8724,1.36718,13.799,"action_words","tagliare"
"Italian","item_494",18.88853048,0.9417689342,6.128387211676,2.47024,0.277631,0.00120373,35.523,1.55004,14.1255,"action_words","telefonare"
"Italian","item_495",17.31455796,0.7730183348,5.40186095888504,2.63093,0.2466,8.99152e-05,31.4776,1.32453,12.9882,"action_words","tenere"
"Italian","item_496",14.2178005812,0.63755805228,5.4735510405224,2.11384,0.188439,0.000569192,26.0421,1.10166,13.3965,"action_words","tirare"
"Italian","item_497",17.272622378,0.7992525765,5.474688323868,2.78786,0.278709,0.00184452,31.8503,1.35054,13.2643,"action_words","toccare"
"Italian","item_498",19.856310868,0.8516167241,5.769579467774,2.5523,0.234862,0.0156963,37.022,1.48942,13.7339,"action_words","trovare"
"Italian","item_499",14.6044945522,0.71394455174,5.3310863698654,2.6953,0.241747,0.000274815,26.9732,1.17627,12.9527,"action_words","uscire"
"Italian","item_5",17.605995926,1.08363908,4.805944751762,2.62092,0.464305,0.00111651,31.6495,1.70401,11.7233,"body_parts","naso"
"Italian","item_50",8.584123795,0.4382109562,5.31486387486,1.4555,0.148584,0.0010227,16.3179,0.770106,12.719,"food_drink","yogurt"
"Italian","item_500",22.317659312,1.0770804258,5.2142956711072,4.61159,0.425345,0.000674699,39.7421,1.74282,12.3885,"action_words","vedere"
"Italian","item_501",17.091643242,0.8181723064,5.3860396758234,2.57861,0.276845,0.00026441,30.9756,1.36747,13.3403,"action_words","venire"
"Italian","item_502",16.584892212,0.60803351442,5.83702206287,2.01164,0.111857,0.00449122,33.4116,1.23439,14.484,"action_words","versare"
"Italian","item_503",16.628474646,0.76037023912,5.1548184455348,2.75333,0.256587,0.000438164,29.9938,1.2755,12.6878,"action_words","volare"
"Italian","item_504",21.377773395,0.93339677364,6.4791804891604,1.33496,0.173093,0.000423156,41.7165,1.69445,15.9588,"descriptive_words","addormentato"
"Italian","item_505",11.1546720736,0.54991252186,5.2328225001254,1.71383,0.19711,0.000632107,20.4857,0.946321,12.6819,"descriptive_words","alto"
"Italian","item_506",14.5090721396,0.556426633096,6.1476824316762,1.08703,0.0817704,0.000739711,28.7588,1.08203,15.2026,"descriptive_words","amaro"
"Italian","item_507",20.3873393088,0.9927927715,8.368991089988,0.743229,0.126853,0.00109824,43.5256,1.86177,18.3008,"descriptive_words","arancione"
"Italian","item_508",22.268724374,1.061847306,5.86796852861,2.60348,0.353761,0.0021633,40.5462,1.76719,13.7683,"descriptive_words","arrabbiato"
"Italian","item_509",15.5529410444,0.71735821918,5.913657509484,1.79227,0.220448,0.00229806,28.9222,1.25738,14.3122,"descriptive_words","asciutto"
"Italian","item_51",15.672107534,0.8071374362,4.859754185312,2.88617,0.35238,0.00249729,27.7868,1.33272,11.8911,"food_drink","vino"
"Italian","item_510",7.5409152068,0.32756790212,4.74884777312366,1.20394,0.0849905,2.65583e-05,13.7324,0.588448,11.7453,"descriptive_words","attento"
"Italian","item_511",22.37557619,1.1915250744,5.324125497251,3.90524,0.531557,0.000262713,40.4503,1.91973,12.6948,"descriptive_words","bagnato"
"Italian","item_512",14.3856060134,0.8997609832,5.365578981164,1.26349,0.338581,0.00966435,26.9662,1.48678,13.0875,"descriptive_words","bello"
"Italian","item_513",12.635624426,0.6155987044,6.338810525528,1.31445,0.135389,0.00180898,24.6444,1.05782,14.9243,"descriptive_words","bianco"
"Italian","item_514",9.8291188782,0.47799670068,4.9380573987284,1.52002,0.15366,0.000709348,17.8572,0.816913,12.0804,"descriptive_words","blu"
"Italian","item_515",12.3951289686,0.733849889,5.153582873112,1.91266,0.286581,0.00270485,22.9946,1.19674,12.4387,"descriptive_words","brutto"
"Italian","item_516",13.7792859606,0.7974407828,6.187602122626,1.34327,0.24648,0.00199742,26.7575,1.3174,14.2928,"descriptive_words","buio"
"Italian","item_517",14.1083422354,0.82166660858,5.8220526122036,1.64896,0.278979,0.00082064,27.1186,1.35232,13.8874,"descriptive_words","buono"
"Italian","item_518",12.0738851518,0.7100514334,6.1689704887344,0.884265,0.203273,0.000188305,23.4563,1.18883,14.5519,"descriptive_words","caldo"
"Italian","item_519",18.1469133188,0.66967079838,6.1254227328342,1.51635,0.0673953,0.000205811,37.055,1.35087,15.269,"descriptive_words","calmo/tranquillo"
"Italian","item_52",26.15717632,1.02511006602,5.766019337264,2.67267,0.228128,0.00139147,50.9882,1.98861,14.287,"food_drink","verdura"
"Italian","item_520",16.084179732,0.64661392196,5.6403609773982,2.07914,0.154178,0.000226561,30.0334,1.16316,13.738,"descriptive_words","carino"
"Italian","item_521",18.993961638,0.9971163732,5.4376242351072,3.52079,0.390917,0.000566096,34.77,1.59225,12.8068,"descriptive_words","cattivo"
"Italian","item_522",26.461960166,1.0235448102,4.829534055208,5.54978,0.243479,0.00084914,49.5132,1.80698,12.0955,"descriptive_words","contento"
"Italian","item_523",23.1813333832,0.94462309888,6.0898124264866,2.41907,0.191963,0.000172793,46.4279,1.77694,15.0004,"descriptive_words","corto"
"Italian","item_524",12.523424471,0.382237220794,5.55930399217,1.60369,0.0142838,0.00348019,27.1863,0.868787,13.7931,"descriptive_words","disubbidiente"
"Italian","item_525",12.61533185,0.55672026842,5.527195378862,2.12309,0.159603,0.00298061,23.6603,0.972748,13.3921,"descriptive_words","dolce"
"Italian","item_526",15.134488764,0.68844104882,5.393159227296,2.40348,0.19951,0.0016445,27.8624,1.16242,13.0798,"descriptive_words","duro"
"Italian","item_527",26.936384096,1.06335256886,5.5289733431448,3.15282,0.235455,0.00170678,51.7677,1.99917,13.6296,"descriptive_words","felice"
"Italian","item_528",14.7243886998,0.48397631746,5.2093534049524,1.69122,0.0423898,0.000548382,29.2147,0.998582,13.1372,"descriptive_words","ferito"
"Italian","item_529",15.652394064,0.7435155336,4.908666163548,2.96421,0.253783,0.00360202,28.3363,1.2184,12.2847,"descriptive_words","finito"
"Italian","item_53",4.4509172788,0.24555890566,5.5083555650128,0.548682,0.0542232,0.000141674,9.19537,0.457754,13.4914,"food_drink","uva"
"Italian","item_530",22.085929916,0.9844717184,4.841220734636,4.91898,0.383054,0.00142249,39.2644,1.63266,11.9809,"descriptive_words","forte"
"Italian","item_531",18.6281686042,1.0933073738,7.040078386656,1.4898,0.343449,0.0016577,36.8545,1.82922,15.5086,"descriptive_words","freddo"
"Italian","item_532",23.9237481574,0.900522426078,6.774985716879,1.27269,0.0156023,0.000706085,51.5594,1.87332,16.7101,"descriptive_words","gentile"
"Italian","item_533",15.007466414,0.7670674176,5.096785675054,2.7297,0.301254,0.00190647,26.9581,1.24287,12.5049,"descriptive_words","giallo"
"Italian","item_534",16.7450677988,0.9264972244,5.64449755562116,2.21508,0.32884,4.05388e-05,30.909,1.50845,13.4743,"descriptive_words","grande/grosso"
"Italian","item_535",27.6907473286,1.1285077047,6.854596440046,0.813586,0.135657,0.0013918,56.5164,2.19665,16.6841,"descriptive_words","leggero"
"Italian","item_536",24.1936376354,0.936022923978,6.285239024356,1.9556,0.140627,0.00133022,49.7278,1.87746,15.7597,"descriptive_words","lento"
"Italian","item_537",11.8389779898,0.53480887284,5.50641879448,1.77926,0.158034,0.00267763,22.1843,0.9442,13.3084,"descriptive_words","lungo"
"Italian","item_538",20.376619462,0.92674799764,6.125004902012,2.37051,0.235633,0.00384529,38.1345,1.57689,14.5231,"descriptive_words","malato"
"Italian","item_539",24.023000492,1.0122456974,5.25739321047254,4.75979,0.33322,2.26807e-05,43.5887,1.72956,12.7214,"descriptive_words","marrone"
"Italian","item_54",10.3000971622,0.5996077339,5.301139693494,1.36769,0.202259,0.00552823,19.2998,0.981457,13.0787,"food_drink","uovo"
"Italian","item_540",21.150935512,0.89689488914,5.612587798394,3.25845,0.251457,0.0044583,39.2545,1.5502,13.5158,"descriptive_words","morbido"
"Italian","item_541",16.253438164,0.74285084666,4.97186226643,2.86914,0.236901,0.00111078,29.1704,1.23263,12.3607,"descriptive_words","nero"
"Italian","item_542",15.272300558,0.69148456206,6.26897777129,1.90869,0.189341,0.0060066,29.5244,1.24729,14.6957,"descriptive_words","nuovo"
"Italian","item_543",11.236219508,0.44012987876,4.8179163649434,2.34246,0.0949346,0.000764557,20.826,0.779938,12.0226,"descriptive_words","pazzo/matto"
"Italian","item_544",13.991549407,0.6414251789,6.078420415356,1.45864,0.152673,0.00178852,26.5063,1.10882,14.6558,"descriptive_words","pesante"
"Italian","item_545",16.2813597136,0.7922080376,5.323510481608,3.24547,0.271821,0.00269681,30.3724,1.30644,13.0723,"descriptive_words","piano"
"Italian","item_546",21.588821378,1.2287320922,5.6121848707474,3.18998,0.481515,0.000333927,39.8233,1.93884,13.1829,"descriptive_words","piccolo"
"Italian","item_547",16.692466336,0.7148496674,5.634328271046,2.67922,0.211783,0.00187917,31.227,1.26308,13.5881,"descriptive_words","pieno"
"Italian","item_548",17.48674728,0.63738659844,5.84199355766,2.20264,0.0925437,0.00153556,35.9214,1.295,14.2831,"descriptive_words","povero"
"Italian","item_549",21.78091353,1.0910685468,5.1315908263708,3.88248,0.409158,0.000756894,38.3044,1.69882,12.4039,"descriptive_words","pulito"
"Italian","item_55",18.890960228,0.83250532422,6.37705307626,2.48061,0.213712,0.00329882,36.565,1.4907,14.8628,"food_drink","tortellini"
"Italian","item_550",12.400519233,0.6401535196,4.7020060214596,2.61315,0.221589,0.00379039,22.9337,1.03547,11.8767,"descriptive_words","rosso"
"Italian","item_551",10.4233771496,0.61634086792,4.851036497856,1.27898,0.257059,0.00211591,18.9138,1.02386,11.9271,"descriptive_words","rotto"
"Italian","item_552",16.433803982,0.65114913596,5.04883088527,2.35673,0.177852,0.00242285,30.1195,1.1724,12.5918,"descriptive_words","salato"
"Italian","item_553",20.0442172132,0.79925219118,6.180325408684,2.27737,0.137334,0.00257688,39.8421,1.50925,14.692,"descriptive_words","sbagliato"
"Italian","item_554",6.583267283,0.2318945659978,5.16205700802,1.16325,0.0290647,0.00457193,13.0124,0.457341,12.6774,"descriptive_words","schifoso"
"Italian","item_555",21.172321168,0.82025585076,4.90438341238,4.26907,0.218802,0.00317737,39.2895,1.46311,12.2628,"descriptive_words","sciocco/stupido"
"Italian","item_556",17.734449212,0.68031189356,5.7759935286754,2.28095,0.146196,0.000256565,34.9003,1.28631,14.2861,"descriptive_words","spaventato"
"Italian","item_557",20.741483622,1.1613279506,4.9876919509734,3.72412,0.466801,0.000385787,37.3561,1.80337,12.3557,"descriptive_words","sporco"
"Italian","item_558",17.50347196,0.84172764256,6.43863637993,2.07022,0.232589,0.00193349,33.7543,1.45203,14.8647,"descriptive_words","stanco"
"Italian","item_559",15.713376206,0.57200647044,5.009578343664,3.53163,0.118477,0.00309137,30.746,1.08713,12.2258,"descriptive_words","stretto"
"Italian","item_56",11.7568060004,0.68004287436,5.85423822027,1.14822,0.235055,0.00848438,22.2553,1.14745,13.7849,"food_drink","torta"
"Italian","item_560",17.902353628,0.78274204306,5.747774461754,2.79589,0.224486,0.0039572,33.4214,1.35201,13.8964,"descriptive_words","sveglio"
"Italian","item_561",30.827595557,1.24519002176,6.375078554292,1.19067,0.187485,0.00713692,61.317,2.41005,15.9662,"descriptive_words","triste"
"Italian","item_562",16.2864952958,0.58462026316,5.966407039904,2.26473,0.0901974,0.00582271,33.617,1.19155,14.4171,"descriptive_words","ultimo"
"Italian","item_563",15.9853767184,0.63553171592,5.43826995053,3.00493,0.137292,0.00218765,30.7397,1.13166,13.1428,"descriptive_words","vecchio"
"Italian","item_564",26.38463411,1.05050131012,5.20350913676026,4.3007,0.24498,5.22613e-05,49.0528,1.85653,12.7467,"descriptive_words","veloce/svelto"
"Italian","item_565",16.632982048,0.7929760128,4.9334518066372,3.90473,0.315983,0.000688524,30.0145,1.30406,12.2539,"descriptive_words","verde"
"Italian","item_566",19.362291044,0.8493413054,5.231033908586,3.73517,0.291776,0.00577826,35.5492,1.45958,12.7905,"descriptive_words","vuoto"
"Italian","item_567",16.180786702,0.7281584084,5.22668271770684,2.54142,0.243289,0.000644189,29.2695,1.248,12.8121,"time_words","adesso/ora"
"Italian","item_568",12.7578041232,0.66168432026,8.35501623509,1.15139,0.125628,0.0273618,28.159,1.22579,16.8013,"time_words","domani"
"Italian","item_569",15.889173104,0.7803739866,4.7090126572398,3.42508,0.318771,0.000224781,28.3319,1.27394,11.6466,"time_words","dopo/poi"
"Italian","item_57",12.548834108,0.5382272296,5.848676678016,1.77259,0.126762,0.00110498,23.9295,0.960615,14.0339,"food_drink","tonno"
"Italian","item_570",14.05010616,0.58079544606,4.5288927207212,3.7246,0.184285,0.000730166,25.9269,0.993747,11.3056,"time_words","giorno"
"Italian","item_571",27.5961042794,1.18735341524,7.12020708087402,0.924562,0.161522,7.70001e-05,55.788,2.21775,16.9919,"time_words","ieri"
"Italian","item_572",20.223660102,0.83117662906,5.428257846736,2.71114,0.218274,0.0144159,37.6952,1.47516,13.3397,"time_words","mattina"
"Italian","item_573",17.509487622,0.8389386166,5.55660623144,2.64149,0.274508,0.00452168,32.1002,1.3826,13.3967,"time_words","notte"
"Italian","item_574",20.78854638,0.891252016,5.6733689603008,3.57597,0.260011,0.000389236,38.9567,1.54335,13.6316,"time_words","oggi"
"Italian","item_575",21.1095934046,0.79917646611,6.6876486507528,1.06021,0.0742834,0.000724764,43.826,1.6383,16.4517,"time_words","pomeriggio"
"Italian","item_576",17.580904372,0.72452331644,6.2423484066138,1.65714,0.141852,0.0103762,33.9327,1.3379,15.1729,"time_words","presto"
"Italian","item_577",16.57676263,0.69573163954,5.95414519218,1.72169,0.14556,0.00186369,31.775,1.25404,14.5293,"time_words","sera"
"Italian","item_578",24.600810244,1.1086148216,6.2946500169822,1.89572,0.279329,0.000759182,46.6711,1.95019,15.5098,"time_words","tardi"
"Italian","item_579",12.0540791546,0.7080201212,4.8570675462886,2.17364,0.284416,0.000105003,22.2246,1.12537,11.8064,"pronouns","io"
"Italian","item_58",6.166654675,0.30480105734,5.6688561239512,0.635284,0.0718845,0.000184126,12.106,0.565216,13.7707,"food_drink","the"
"Italian","item_580",11.1063239906,0.5491426799,4.459418457312,2.38622,0.208366,0.0079141,20.0118,0.915439,11.3813,"pronouns","tu"
"Italian","item_581",19.719582244,0.83260982178,5.7375188425958,3.1663,0.211388,0.000492709,37.4988,1.44787,13.9047,"pronouns","lui"
"Italian","item_582",20.04413005,0.79489048902,5.414980548078,3.54685,0.193967,0.0026275,38.1851,1.44104,13.1967,"pronouns","lei"
"Italian","item_583",20.188627724,0.80618310476,5.742784960598,2.47892,0.15866,0.00546261,39.2812,1.48287,14.2255,"pronouns","noi"
"Italian","item_584",35.2204492962,1.361791846276,6.849822864086,0.659585,0.00697897,0.00147372,78.4435,2.92114,17.0275,"pronouns","voi"
"Italian","item_585",43.247695393,1.75427193206,6.82198824155846,1.02484,0.104823,2.91283e-05,92.6433,3.57852,16.8142,"pronouns","loro"
"Italian","item_586",11.3452332422,0.7794648516,4.766268728224,1.09649,0.31481,0.00316713,21.7154,1.30739,11.7881,"pronouns","mio/a"
"Italian","item_587",14.609452338,0.7918816292,5.51732671214062,1.87593,0.238263,0.00715344,27.0622,1.27265,13.5066,"pronouns","tuo/a"
"Italian","item_588",22.558311754,1.0049287004,5.64547068172442,3.94863,0.314468,6.14591e-05,42.437,1.72131,13.5781,"pronouns","suo/a"
"Italian","item_589",23.5204523082,0.91337089472,5.6891733015112,3.29428,0.193161,0.000609016,47.0069,1.74457,14.0669,"pronouns","nostro/a"
"Italian","item_59",17.975506966,0.87335701608,6.65442956894,1.74195,0.20369,0.004213,34.6416,1.48023,15.2262,"food_drink","sugo"
"Italian","item_590",53.5775346148,2.12867576674,6.77263556816,2.46599,0.144157,0.0150272,121.949,4.63298,16.5338,"pronouns","vostro/a"
"Italian","item_591",12.541291568,0.55060248716,4.5557991217802,2.96106,0.189743,0.000683449,22.7778,0.931868,11.4314,"pronouns","me/mi"
"Italian","item_592",19.9525109908,0.86049050346,5.39457210988,2.97159,0.219614,0.00180295,36.882,1.47208,13.6001,"pronouns","te/ti"
"Italian","item_593",37.263038288,1.5240601056,5.179663531486,7.08314,0.452458,0.00066217,71.8023,2.73811,13.0365,"pronouns","ci"
"Italian","item_594",43.689181168,1.71431485282,5.832431062094,3.76318,0.195178,0.00141043,89.2936,3.29001,14.3622,"pronouns","vi"
"Italian","item_595",8.420049178,0.36709619836,6.348903077218,0.732455,0.068105,0.00546467,16.7828,0.703703,15.2927,"pronouns","si"
"Italian","item_596",19.625866756,0.83911974886,5.955929612834,2.1683,0.228085,0.0015202,37.1462,1.51173,14.2029,"pronouns","che"
"Italian","item_597",13.0720641884,0.67986781352,4.783586199787,2.28213,0.249341,0.00233249,23.4376,1.08803,11.8416,"pronouns","quello/a"
"Italian","item_598",6.894057498,0.35302535046,5.3347765276396,0.92154,0.1015,0.00575443,13.3563,0.631298,13.0218,"pronouns","questo/a"
"Italian","item_599",26.0398428686,1.00276391058,6.187690832566,1.87932,0.10309,0.0018391,53.3392,1.97774,15.2301,"pronouns","gli"
"Italian","item_6",15.064232603,0.9686652712,4.750014163508,1.91067,0.376844,0.00333331,27.755,1.53633,11.791,"body_parts","mano"
"Italian","item_60",13.0396445124,0.67964698026,4.974594886289,2.1743,0.252785,0.000623175,23.5758,1.10467,12.3512,"food_drink","succo_di_frutta"
"Italian","item_600",19.330738936,0.80933882362,5.367459520454,3.52504,0.238915,0.00114622,35.6649,1.40438,13.0764,"pronouns","lo/a"
"Italian","item_601",14.119466794,0.51936271886,4.894594677606,2.31902,0.103128,0.00419633,26.4709,0.974146,12.1299,"pronouns","li/e"
"Italian","item_602",18.663475774,0.8535808446,4.3181634277548,5.03253,0.33685,0.00050893,31.9674,1.34896,10.9868,"question_words","che/che_cosa"
"Italian","item_603",12.4847137798,0.57051567858,5.698089093142,1.57976,0.151363,0.00583659,23.35,0.983201,13.7469,"question_words","chi"
"Italian","item_604",25.035837294,1.03134951056,6.39275469250306,2.20367,0.189171,1.30013e-05,49.4715,1.93843,15.4389,"question_words","come"
"Italian","item_605",17.752930864,0.803728014,5.118539606732,3.57316,0.258117,0.00525227,32.1132,1.32773,12.2719,"question_words","dove"
"Italian","item_606",24.701567944,1.1793595508,4.95918269440238,4.75963,0.438156,9.06309e-05,43.182,1.85654,12.2413,"question_words","perche"
"Italian","item_607",15.5992054042,0.55883416494,5.770835864594,1.51545,0.0557001,0.00019982,30.9314,1.10909,14.4543,"question_words","quale"
"Italian","item_608",33.19597364,1.3377258772,5.33335397871216,4.57161,0.341013,7.47848e-05,62.4432,2.4126,13.2832,"question_words","quando"
"Italian","item_609",16.2994311282,0.83153849994,6.5066264751836,1.4079,0.212652,0.000356238,31.2807,1.40931,15.0214,"prepositions","di"
"Italian","item_61",16.470067138,0.63703329396,5.233945405346,2.77856,0.151335,0.00622079,31.0945,1.16474,12.9998,"food_drink","spinaci"
"Italian","item_610",12.5686475788,0.60039436432,5.60717601360444,1.59999,0.201185,2.0569e-05,23.5736,1.0655,13.9698,"prepositions","a"
"Italian","item_611",17.309780766,0.7715428706,4.6618305285264,3.52171,0.256049,0.000677922,30.0181,1.24089,11.7453,"prepositions","da"
"Italian","item_612",23.318401262,0.97085038348,4.97936360027,3.37406,0.293648,0.00130507,41.3109,1.65613,12.4704,"prepositions","in"
"Italian","item_613",20.033501344,0.85683088772,5.02302524532,3.70433,0.289915,0.00365091,36.1717,1.47535,12.8205,"prepositions","con"
"Italian","item_614",12.96794187,0.62319584184,5.5579408185782,2.07398,0.218475,0.000407458,24.2529,1.08743,13.5475,"prepositions","su"
"Italian","item_615",10.055901343,0.5504881867,5.459488704526,1.30526,0.202196,0.00327298,18.8858,0.943022,12.9892,"prepositions","gi"
"Italian","item_616",22.765156702,0.95586535978,5.80745152458,2.64253,0.201719,0.00375701,43.4911,1.68734,14.3102,"prepositions","per"
"Italian","item_617",30.6105180914,1.132701829308,5.86679304553,3.07783,0.0998462,0.0138514,65.0571,2.36818,14.5583,"prepositions","fra/tra"
"Italian","item_618",19.2997394812,0.94822175736,5.89404532816,2.35704,0.299018,0.0164705,35.7163,1.57815,13.932,"prepositions","sopra"
"Italian","item_619",17.406963198,0.8518942974,5.0572986159902,2.95644,0.29778,0.000123428,31.0037,1.37072,12.3597,"prepositions","sotto"
"Italian","item_62",10.2345191798,0.4390958248,5.720789458862,1.43135,0.101972,0.00303258,19.8281,0.803018,13.986,"food_drink","spaghetti"
"Italian","item_620",12.7605847016,0.62494774464,6.8749185073506,1.23094,0.133786,0.000275203,25.7976,1.11461,15.7937,"prepositions","dentro"
"Italian","item_621",13.6138350548,0.69524580466,6.4945644946686,1.32705,0.182392,0.00012598,26.5611,1.19028,15.2437,"prepositions","fuori"
"Italian","item_622",32.03955932,1.4764408026,6.1472217498684,4.33826,0.434538,0.000151962,60.7359,2.48497,14.7389,"prepositions","lontano"
"Italian","item_623",25.600900652,1.16940505056,7.04615292223,1.94972,0.233951,0.00638503,50.819,2.07973,16.6554,"prepositions","vicino"
"Italian","item_624",23.065138208,0.98828817722,6.715905277278,1.36749,0.167979,0.00382841,44.816,1.80977,16.2809,"prepositions","davanti"
"Italian","item_625",17.6490491356,0.77336427722,7.548681047816,0.783221,0.0600363,0.00186503,36.5235,1.45386,17.553,"prepositions","dietro"
"Italian","item_626",24.125996224,1.106459706,5.552633927068,3.7984,0.38657,0.00324522,44.032,1.85934,13.5189,"quantifiers","il"
"Italian","item_627",23.990360234,1.043565457,5.2287550390218,3.84332,0.2852,0.000274583,42.6317,1.68784,12.7877,"quantifiers","lo"
"Italian","item_628",17.006974958,0.8087493854,5.0315313391038,3.53498,0.301777,0.000113407,30.4639,1.31532,12.2671,"quantifiers","la"
"Italian","item_629",15.494085868,0.64988249026,6.039719954338,2.10918,0.150633,0.00116731,30.0648,1.18336,14.3827,"quantifiers","i"
"Italian","item_63",14.3650102456,0.7416173619,6.074280125656,1.73342,0.230768,0.0011941,27.1086,1.24732,14.0626,"food_drink","sale"
"Italian","item_630",11.6480113074,0.375722238568,5.428800695578,1.67779,0.0238962,0.00231753,24.2537,0.799991,13.3804,"quantifiers","gli"
"Italian","item_631",25.844673674,1.12562250076,6.2280631346106,2.88129,0.301693,0.000848072,49.1442,2.01642,14.9129,"quantifiers","le"
"Italian","item_632",16.7556223,0.79260042342,5.4521254515172,2.51299,0.267983,0.000136615,30.7693,1.33041,13.1138,"quantifiers","un/uno/una"
"Italian","item_633",24.296548788,0.98103597526,6.001767011888,3.05195,0.220259,0.00100643,47.4199,1.82201,14.4015,"quantifiers","del/della"
"Italian","item_634",28.174416466,1.14273602744,6.422522021018,2.37436,0.199086,0.00200256,57.4205,2.20119,15.5628,"quantifiers","dei/delle"
"Italian","item_635",10.0423401316,0.47471556064,5.403126656632,1.22615,0.128897,0.00055605,18.7382,0.823873,13.4005,"quantifiers","altro/un_altro"
"Italian","item_636",29.025049208,1.3401449078,5.87638518998152,4.19137,0.42145,9.89176e-05,53.4752,2.22306,13.8872,"helping_verbs","sono"
"Italian","item_637",31.783911136,1.3521363098,4.9061354930918,6.77512,0.482013,0.000374985,56.6882,2.23223,12.1746,"helping_verbs","sei"
"Italian","item_638",11.770010339,0.53451727716,5.3940114136338,1.70274,0.135527,0.000394088,21.7876,0.904551,12.9539,"helping_verbs",""
"Italian","item_639",30.3629531664,1.44464145282,7.062153955726,1.44488,0.238711,0.011313,60.1284,2.52067,17.1076,"helping_verbs","ho"
"Italian","item_64",14.5514801026,0.7753136868,6.085991278386,1.67533,0.221899,0.00546671,27.9198,1.28638,14.148,"food_drink","riso"
"Italian","item_640",22.13169994,0.88475771486,5.02258322245,4.48988,0.236287,0.00764885,40.83,1.52936,12.3477,"helping_verbs","hai"
"Italian","item_641",17.924258166,0.7265966392,5.17266678748,2.48317,0.178638,0.00450838,32.8088,1.26804,13.1385,"helping_verbs","ha"
"Italian","item_642",33.22811633,1.4640312942,5.248205756044,7.60852,0.536263,0.00105267,59.7551,2.37391,12.5455,"helping_verbs","posso"
"Italian","item_643",22.4961396472,0.844030684852,6.4967451318712,1.12929,0.0717723,0.000571986,47.137,1.73992,16.2065,"helping_verbs","puoi"
"Italian","item_644",24.784143952,0.97138659954,6.1229232002658,2.12125,0.127253,0.000972029,50.3126,1.87303,15.0118,"helping_verbs","puo"
"Italian","item_645",31.164656884,1.5612018966,5.388055778396,5.90002,0.574446,0.00318435,55.2308,2.40529,13.1793,"helping_verbs","voglio"
"Italian","item_646",17.757996743,0.74996696476,5.902623298132,1.87257,0.170386,0.00291847,33.4381,1.34862,14.4332,"helping_verbs","vuoi"
"Italian","item_647",18.634266896,0.7666921034,5.303111685196,3.30548,0.252449,0.00412661,34.5856,1.3919,13.0271,"helping_verbs","vuole"
"Italian","item_648",31.224798104,1.28686080492,6.719706612852,1.1628,0.150259,0.0010705,63.1901,2.41825,16.5662,"helping_verbs","devo"
